sample_index,actual_price,predicted_price,residual,abs_error,ape_pct,model_label,ram_gb,storage_gb,condition_score,screen_size_inch,price_segment,feature__ram_gb,feature__storage_gb,feature__screen_size_inch,feature__brand_is_rare,feature__model_is_rare,feature__ram_missing,feature__storage_missing,feature__screen_missing,feature__no_info_brand,feature__no_info_model,feature__no_info_cpu_brand,feature__no_info_cpu_tier,feature__no_info_gpu,feature__storage_ssd,feature__storage_hdd,feature__no_info_storage,feature__condition_score,feature__cpu_tier_encoded,feature__brand_ASUS,feature__brand_Acer,feature__brand_Apple,feature__brand_Dell,feature__brand_HP,feature__brand_LG,feature__brand_Lenovo,feature__brand_MSI,feature__brand_Microsoft,feature__model_Aspire,feature__model_Elitebook,feature__model_Elitebook 800,feature__model_Gaming Thin GF,feature__model_IdeaPad,feature__model_Inspiron,feature__model_Latitude,feature__model_Latitude 14 7000,feature__model_Latitude E Series,feature__model_Legion,feature__model_Legion 5,feature__model_MacBook Air,feature__model_MacBook Air M1,feature__model_MacBook Air M2,feature__model_MacBook Pro,feature__model_MacBook Pro M1,feature__model_MacBook Pro M2,feature__model_Macbook air m4,feature__model_Nitro 5,feature__model_Pavilion 15,feature__model_Precision,feature__model_ProBook,feature__model_ROG Strix,feature__model_TUF Gaming,feature__model_TUF Gaming F15,feature__model_ThinkPad,feature__model_ThinkPad X1 Carbon,feature__model_Vivobook 15,feature__model_Vostro,feature__model_X Series,feature__model_XPS 13,feature__cpu_brand_AMD,feature__cpu_brand_Apple,feature__cpu_brand_Intel,feature__cpu_brand_Qualcomm,feature__cpu_family_ord_filled,feature__cpu_family_group_AMD Ryzen,feature__cpu_family_group_Apple Silicon,feature__cpu_family_group_Intel Core Ultra,feature__cpu_family_group_Intel Core i,feature__cpu_family_group_Intel Low End,feature__cpu_intel_generation_ord,feature__cpu_amd_generation_ord,feature__cpu_apple_core_spec,feature__cpu_suffix_power_ord_filled,feature__gpu_tier_ord_filled,feature__warranty_expired,feature__warranty_active,feature__warranty_not_activated,feature__ram_storage_product_scaled,feature__ram_storage_balance,feature__memory_storage_score,feature__is_entry_memory_storage,feature__is_mid_memory_storage,feature__is_premium_memory_storage,feature__brand_segment_premium,feature__brand_segment_business,feature__brand_segment_gaming_value,feature__brand_segment_rare
6848,42.499,30.016853557778745,12.482146442221255,12.482146442221255,29.37044740398893,CatBoost_tuned,16.0,1024.0,3,15.3,Q5_high,16.0,1024.0,15.3,0,0,0,0,0,0,1,1,1,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,15,0,0,1,0,0,0,1,2.0,1.0,12.598874579684942,0,1,0,0,1,0,0
5641,44.69,32.348834714561605,12.341165285438391,12.341165285438391,27.61504874790421,CatBoost_tuned,16.0,512.0,3,16.0,Q5_high,16.0,512.0,16.0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,14,0,0,3,0,0,0,1,1.0,1.0,11.906702533283202,0,1,0,1,0,0,1
2494,2.5,14.776416844751823,-12.276416844751823,12.276416844751823,491.056673790073,CatBoost_tuned,0.0,0.0,2,15.95,Q1_low,0.0,0.0,15.95,1,0,1,1,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,2,0,1,0,0.0,0.0,0.0,1,0,0,0,0,0,1
5677,20.0,32.14246499530556,-12.14246499530556,12.14246499530556,60.7123249765278,CatBoost_tuned,16.0,1024.0,3,14.0,Q4,16.0,1024.0,14.0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,15,0,0,1,0,0,0,1,2.0,1.0,12.598874579684942,0,1,0,0,1,0,0
3943,8.9,20.93739537695033,-12.037395376950334,12.037395376950334,135.25163344888017,CatBoost_tuned,32.0,512.0,2,17.95,Q3,32.0,512.0,17.95,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,2,0,1,0,2.0,1.0,13.23329096810373,0,1,0,0,1,0,0
5517,51.999,39.97401690242211,12.024983097577897,12.024983097577897,23.12541221480777,CatBoost_tuned,32.0,1024.0,3,15.6,Q5_high,32.0,1024.0,15.6,0,0,0,0,0,0,1,0,0,0,1,0,0,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,13,0,0,3,3,0,0,1,4.0,2.0,13.92546301450547,0,1,1,0,1,0,0
6154,22.98,34.95637334389802,-11.976373343898022,11.976373343898022,52.11650715360323,CatBoost_tuned,16.0,0.0,3,0.0,Q5_high,16.0,0.0,0.0,0,0,0,1,1,1,1,0,0,0,0,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,12,0,0,3,3,0,0,1,0.0,0.0,5.666426688112432,0,0,0,0,0,0,0
6577,84.99,96.92442995543075,-11.934429955430772,11.934429955430772,14.042157848488968,CatBoost_tuned,32.0,2048.0,3,16.0,Q5_high,32.0,2048.0,16.0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,14,0,0,4,4,0,0,1,8.0,2.0,14.61812227117186,0,1,1,0,0,1,0
5627,44.439,32.515788702775694,11.923211297224306,11.923211297224306,26.830512156493857,CatBoost_tuned,16.0,256.0,3,12.3,Q5_high,16.0,256.0,12.3,0,0,0,0,0,0,1,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,11,0,0,1,0,0,0,1,0.5,0.5,11.215502773007652,0,0,0,1,0,0,0
5988,30.132,18.21372495842329,11.918275041576711,11.918275041576711,39.55354786133251,CatBoost_tuned,16.0,512.0,3,14.0,Q5_high,16.0,512.0,14.0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,8,0,1,0,0,0,1,1.0,1.0,11.906702533283202,0,1,0,0,1,0,0
6828,50.0489,38.13549634153584,11.91340365846417,11.91340365846417,23.803527467065543,CatBoost_tuned,16.0,512.0,3,15.4,Q5_high,16.0,512.0,15.4,0,0,0,0,0,0,1,0,0,0,1,0,0,3,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,9,0,0,3,0,0,0,1,1.0,1.0,11.906702533283202,0,1,0,1,0,0,0
1747,41.0,29.10286546886355,11.897134531136452,11.897134531136452,29.01740129545476,CatBoost_tuned,16.0,1025.0,2,15.95,Q5_high,16.0,1025.0,15.95,0,0,0,0,0,0,0,0,0,1,1,0,0,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,-1,0,1,0,2.001953125,1.0,12.599849713843147,0,1,0,1,0,0,0
3573,6.45,18.288651488862328,-11.838651488862329,11.838651488862329,183.54498432344693,CatBoost_tuned,16.0,512.0,2,15.95,Q2,16.0,512.0,15.95,0,0,0,0,0,0,1,0,0,0,1,0,0,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,2,0,1,0,1.0,1.0,11.906702533283202,0,1,0,0,1,0,0
5591,36.35,24.548298947510432,11.80170105248957,11.80170105248957,32.466852964207895,CatBoost_tuned,16.0,1024.0,3,16.1,Q5_high,16.0,1024.0,16.1,0,0,0,0,0,0,1,0,0,1,1,0,0,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,11,0,0,3,-1,0,0,1,2.0,1.0,12.598874579684942,0,1,0,0,1,0,0
6527,5.8,17.308352183288815,-11.508352183288814,11.508352183288814,198.41986522911748,CatBoost_tuned,8.0,512.0,3,15.6,Q2,8.0,512.0,15.6,0,0,0,0,0,0,1,0,0,0,1,0,0,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,10,0,0,1,0,0,0,1,0.5,0.5,10.634724999843208,0,0,0,0,1,0,0
6751,5.7,17.206679434589773,-11.506679434589774,11.506679434589774,201.8715690278908,CatBoost_tuned,8.0,500.0,3,14.0,Q2,8.0,500.0,14.0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,4,0,0,3,2,0,0,1,0.48828125,0.5,10.611055255757304,0,0,0,0,1,0,0
5572,63.0,51.618541677156,11.381458322843995,11.381458322843995,18.065806861657137,CatBoost_tuned,32.0,1024.0,3,16.3,Q5_high,32.0,1024.0,16.3,0,0,0,0,0,0,1,0,0,0,1,0,0,3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,14,0,0,3,4,0,0,1,4.0,2.0,13.92546301450547,0,1,1,0,1,0,0
987,27.95,16.723998607284692,11.226001392715308,11.226001392715308,40.16458458932132,CatBoost_tuned,32.0,750.0,2,15.95,Q5_high,32.0,750.0,15.95,0,0,0,0,0,1,1,0,0,0,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,2,0,1,0,2.9296875,1.46484375,13.614420774697097,0,1,0,0,0,0,0
4651,23.5,12.487719906529396,11.012280093470604,11.012280093470604,46.86076635519406,CatBoost_tuned,16.0,512.0,2,13.95,Q5_high,16.0,512.0,13.95,0,0,0,0,0,0,1,0,0,0,1,0,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0,1.0,11.906702533283202,0,1,0,0,1,0,0
5608,14.0,25.005530880614355,-11.005530880614357,11.005530880614357,78.6109348615311,CatBoost_tuned,16.0,512.0,3,15.6,Q4,16.0,512.0,15.6,0,0,0,0,0,0,1,0,0,0,1,0,0,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,12,0,0,1,0,0,0,1,1.0,1.0,11.906702533283202,0,1,0,0,1,0,0
2950,2.5,13.37501493292855,-10.87501493292855,10.87501493292855,435.000597317142,CatBoost_tuned,0.0,1024.0,2,13.95,Q1_low,0.0,1024.0,13.95,0,0,1,0,0,0,1,0,0,0,1,0,0,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,2,0,1,0,0.0,0.0,6.932447891572509,0,0,0,1,0,0,0
7209,33.3,22.606670810184145,10.693329189815852,10.693329189815852,32.11209966911668,CatBoost_tuned,16.0,512.0,3,14.0,Q5_high,16.0,512.0,14.0,0,0,0,0,0,0,1,0,1,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,8,0,1,0,0,0,1,1.0,1.0,11.906702533283202,0,1,0,0,1,0,0
4620,4.5,15.189855144766474,-10.689855144766474,10.689855144766474,237.5523365503661,CatBoost_tuned,16.0,1024.0,1,15.95,Q1_low,16.0,1024.0,15.95,0,0,0,0,0,0,1,0,0,0,0,1,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,2,0,1,0,2.0,1.0,12.598874579684942,0,1,0,0,1,0,0
7051,27.89,38.49689198087303,-10.60689198087303,10.60689198087303,38.0311652236394,CatBoost_tuned,16.0,512.0,3,13.3,Q5_high,16.0,512.0,13.3,0,0,0,0,0,0,1,0,0,0,1,0,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,8,0,0,1,0,0,0,1,1.0,1.0,11.906702533283202,0,1,0,0,0,1,0
6080,94.99,84.50084854413663,10.489151455863365,10.489151455863365,11.042374414005018,CatBoost_tuned,64.0,2048.0,3,14.0,Q5_high,64.0,2048.0,14.0,0,0,0,0,0,0,1,0,1,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,9,0,4,5,0,0,1,16.0,4.0,15.973881688030174,0,1,1,0,0,1,0
6641,24.7,35.06889424087146,-10.36889424087146,10.36889424087146,41.97932891041077,CatBoost_tuned,16.0,1024.0,3,15.6,Q5_high,16.0,1024.0,15.6,0,0,0,0,0,0,1,0,0,0,1,0,0,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,12,0,0,3,4,0,0,1,2.0,1.0,12.598874579684942,0,1,0,0,0,1,0
5859,24.899,34.92683807802043,-10.02783807802043,10.02783807802043,40.27405951251227,CatBoost_tuned,16.0,256.0,3,16.0,Q5_high,16.0,256.0,16.0,1,0,0,0,0,0,1,0,1,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,12,0,0,2,0,0,0,1,0.5,0.5,11.215502773007652,0,0,0,1,0,0,1
6015,42.1,32.07767877443372,10.02232122556628,10.02232122556628,23.80598865930233,CatBoost_tuned,32.0,1024.0,3,16.0,Q5_high,32.0,1024.0,16.0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,13,0,0,1,0,0,0,1,4.0,2.0,13.92546301450547,0,1,1,0,1,0,0
5878,27.63,37.57489174158896,-9.944891741588965,9.944891741588965,35.99309352728543,CatBoost_tuned,32.0,0.0,3,14.0,Q5_high,32.0,0.0,14.0,0,0,0,1,0,1,1,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,13,0,0,1,0,0,0,1,0.0,0.0,6.9930151229329605,0,0,0,0,0,0,0
7095,8.0,17.935783254594373,-9.935783254594371,9.935783254594371,124.19729068242968,CatBoost_tuned,8.0,512.0,3,14.0,Q2,8.0,512.0,14.0,0,0,0,0,0,0,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,7,0,1,0,0,0,1,0.5,0.5,10.634724999843208,0,0,0,0,0,1,0
5353,21.5,11.669179911390762,9.830820088609238,9.830820088609238,45.7247445981825,CatBoost_tuned,0.0,512.0,2,13.95,Q4,0.0,512.0,13.95,0,0,1,0,0,0,1,0,0,1,1,0,0,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0.0,0.0,6.240275845170769,0,0,0,0,1,0,0
6387,9.8,19.47454938877297,-9.674549388772974,9.674549388772974,98.7198917221732,CatBoost_tuned,8.0,512.0,3,15.6,Q3,8.0,512.0,15.6,0,0,0,0,0,0,1,0,0,1,1,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,10,0,0,1,-1,0,0,1,0.5,0.5,10.634724999843208,0,0,0,0,1,0,0
7160,33.49,23.836147915215264,9.653852084784738,9.653852084784738,28.82607370792696,CatBoost_tuned,16.0,512.0,3,14.0,Q5_high,16.0,512.0,14.0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,13,0,0,3,3,0,0,1,1.0,1.0,11.906702533283202,0,1,0,0,1,0,0
4071,9.89,19.36979149657111,-9.47979149657111,9.47979149657111,95.85229015744297,CatBoost_tuned,32.0,512.0,2,15.95,Q3,32.0,512.0,15.95,0,0,0,0,0,0,1,0,0,0,1,0,0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,2,0,1,0,2.0,1.0,13.23329096810373,0,1,0,0,1,0,0
6701,35.19,25.7493307252698,9.4406692747302,9.4406692747302,26.827704673856783,CatBoost_tuned,8.0,512.0,3,13.0,Q5_high,8.0,512.0,13.0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,11,0,0,1,0,0,0,1,0.5,0.5,10.634724999843208,0,0,0,0,1,0,0
1597,47.7,38.31810921763268,9.38189078236732,9.38189078236732,19.66853413494197,CatBoost_tuned,32.0,1024.0,2,13.95,Q5_high,32.0,1024.0,13.95,0,0,0,0,0,0,1,0,0,1,0,0,1,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,-1,0,1,0,4.0,2.0,13.92546301450547,0,1,1,1,0,0,0
2819,5.25,14.616781750894315,-9.366781750894315,9.366781750894315,178.41489049322504,CatBoost_tuned,16.0,512.0,2,17.95,Q2,16.0,512.0,17.95,0,0,0,0,0,0,1,0,0,0,1,0,0,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,2,0,1,0,1.0,1.0,11.906702533283202,0,1,0,0,0,1,0
3804,24.999,15.644648035351889,9.354351964648112,9.354351964648112,37.41890461477704,CatBoost_tuned,16.0,512.0,3,15.95,Q5_high,16.0,512.0,15.95,0,0,0,0,0,0,1,1,1,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,1,0,1.0,1.0,11.906702533283202,0,1,0,0,0,1,0
6811,37.99,47.20526368776344,-9.21526368776344,9.21526368776344,24.25707735657657,CatBoost_tuned,16.0,1024.0,3,13.4,Q5_high,16.0,1024.0,13.4,0,0,0,0,0,0,1,0,0,0,1,0,0,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,15,0,0,1,0,0,0,1,2.0,1.0,12.598874579684942,0,1,0,0,1,0,0
6120,19.49,28.68853731558921,-9.19853731558921,9.19853731558921,47.19618940784613,CatBoost_tuned,24.0,512.0,3,16.0,Q4,24.0,512.0,16.0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,13,0,0,0,0,0,0,1,1.5,1.0,12.67802749490717,0,1,0,0,1,0,0
